id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4980207960982171,NxEzG47vt,2495667117,不舍o一一,梅西世界杯夺冠一年了哦。12月18日，应该有什么魔力吧？今年我想让它与众不同一些。谢谢你，让我如此幸福🦊,,,,,0,2,4,2023-12-18 07:59,梅西超话,"['https://wx2.sinaimg.cn/large/94c0dbadgy1hkxlvhpdi2j20jz0db3zq.jpg', 'https://wx3.sinaimg.cn/large/94c0dbadgy1hkxlvhfwevj20u0140jyi.jpg']",,,广东
4980207524250388,NxEyYhPIE,6483039487,朵咩多咩,#体育大赏#我已为@梅西LeoMessi10助力，和我一起参与微博年度关注男运动员评选，为TA助力只因热爱！O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 07:57,微博体育,,,,中国香港
4980206962739763,NxEy4buJJ,6000228106,麓麓_岳,微博年度关注男运动员评选，我已为@梅西LeoMessi10助力，你也快来一起参与吧！#体育大赏#O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 07:55,微博体育,,,,河南
4980206829834119,NxExQFgiP,2125020211,咩喜的珍宝珠_,#体育大赏#我已为@梅西LeoMessi10助力，和我一起参与微博年度关注男运动员评选，为TA助力只因热爱！O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 07:54,微博体育,,,,河北
4980206538066023,NxExnxQl9,6446310901,Emily的diary,人们总是低估热爱的保质期梅西赢得世界杯一周年啦,,,,,0,0,0,2023-12-18 07:53,iPhone客户端,,,,河北
4980206298727371,NxEwZACo3,6606428684,仿生小狗會夢見電子赫赫嗎,微博年度关注男运动员评选，我已为@梅西LeoMessi10助力，你也快来一起参与吧！#体育大赏#O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 07:52,微博体育,,,,重庆
4980206123616195,NxEwIfaJJ,5000601007,傲慢的兔子子,足球王霜的神仙禁区扣球！女足梅西#足球#L傲慢的兔子子的微博视频,,,,足球,0,0,5,2023-12-18 07:52,足球超话,,"http://f.video.weibocdn.com/o0/GhbnAsXWlx08b23b1TbW010412008gum0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997782&ssig=N9MQ7%2BXVDv&KID=unistore,video",,河南
4980205775750723,NxEw9o81B,6928279043,梅婆10,#体育大赏#我已为@梅西LeoMessi10助力，和我一起参与微博年度关注男运动员评选，为TA助力只因热爱！O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 07:50,微博体育,,,,浙江
4980067661250611,NxAVo5fl9,6420654776,Ronnie君,#c罗中国行#✦致全体罗迷中国行注意事项❖各位敬爱可爱亲爱的罗迷朋友，由于近期利雅得胜利将会在深圳展开为期长达约10天的中国行，这是一次可以展现我们中国球迷精神面貌与良好素质的最佳契机，我们应当对此前某国家队中国行出现的种种不文明行为说NO。✦我提倡各位小伙伴不要在厕所蹲伏发朋友圈炫耀；时刻注意保持个人卫生；不要在公共场合大骂脏话喊人大名；不要围堵酒店说Fuck；不要在体育馆乱扔垃圾；不要无视规定与安保冲球场冲球员；不要在酒店逗留偷球员身上的任何附属品包括“袜子”并在群里向他人炫耀；【不要随地下跪哭丧；】同时！还要注意混进罗迷群体进行个人演绎抹黑中国球迷形象的邪教，拒绝模仿研习学习关于“邪教”的任何行为。❖希望大家对以上行为“引以为戒”，做好自己，一起携手同行，抵制“邪教行为”共创人类文明美好的和谐社会，贡献自己的一份力量！#12月不走寻常路##c罗领衔荣耀巡回赛#,,,,"c罗中国行,12月不走寻常路,c罗领衔荣耀巡回赛",341,335,4539,2023-12-17 22:41,C罗超话,['https://wx4.sinaimg.cn/large/0070wpC0gy1hkx5yy2ah2j32gw2gwh2l.jpg'],,
4980205523568262,NxEvKeYgC,3098281474,伊娃evebaby,那些极端的梅西粉丝看了不脸红吗,,,,,0,0,4539,2023-12-18 07:49,HUAWEI Mate 30 5G,,,4980067661250611,内蒙古
4980205188547631,NxEvczRD1,2450332354,小舰长带我去企业号,微博年度关注男运动员评选，我已为@梅西LeoMessi10助力，你也快来一起参与吧！#体育大赏#O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 07:48,微博体育,,,,澳大利亚
4980066570207700,NxATD0S20,5703178014,GOAT里奥梅梅守望者,要回去过圣诞节啦！！？🚨巴勃罗·格拉维洛尼(PabloGraviloni)：梅西(LionelMessi)已抵达阿根廷，他刚刚降落在罗萨里奥机场🇦🇷🛩️🇦🇷Via：gravep,,,,,13,7,119,2023-12-17 22:37,梅西超话,['https://wx2.sinaimg.cn/large/006dXX8agy1hkx5uu44opj30gn0kzq4w.jpg'],,
4980192504971353,NxEaKkRh7,5703178014,GOAT里奥梅梅守望者,LaCapital|梅西将于12月23日出席安妞妹妹卡拉·罗库佐的婚礼,,,,,0,0,119,2023-12-18 06:58,团iPhone客户端,,,4980066570207700,中国香港
4979938174963307,NxxyxkPbl,7782868659,真实球迷汇,#利雅得胜利官宣中国行#刚睡醒看到留言说c罗要中国行了，问我怎么看？这个吧（图一图二）是阿伟罗在老家葡萄牙的上座率，（图三）是在日本的上座率😂😂说明足球发达国家的欣赏水平还是可以的，罗结晶现在的喜出望外，也能体现出罗友的欣赏水平线下到处没人看才想到罗友了？利雅得海军司令这是上门来收结晶智商税了吧！#c罗中国行#,,,,"利雅得胜利官宣中国行,c罗中国行",35,655,5098,2023-12-17 14:07,小米10S,"['https://wx4.sinaimg.cn/large/008uI7FFgy1hkwr3f8r37j315r0oxqcs.jpg', 'https://wx1.sinaimg.cn/large/008uI7FFgy1hkwr3g6jmfj315l0mfagx.jpg', 'https://wx3.sinaimg.cn/large/008uI7FFgy1hkwr3hjkgqj30m10c7488.jpg']",,
4980191526388908,NxE9aqO2U,2193691522,敬禹2020,回复@Luvmine4ever:看不起是你这类所谓球迷，盲目崇拜。//@Luvmine4ever:梅西看不起中国球迷，你没有自尊吗,,,Luvmine4ever,,0,0,5098,2023-12-18 06:54,荣耀20,,,4979938174963307,广东
4980185149473684,NxDYSDKxm,6253920159,莫当舔狗,梅西早上好，尊贵的三星阿根廷球迷们,,,,,0,1,7,2023-12-18 06:28,梅西超话,['https://wx3.sinaimg.cn/large/006PeOjZly1hkxjh5c3s2j30zd24mnpd.jpg'],,,天津
4980184988255059,NxDYCyDw7,5210126931,梅团GOAT,📅一年前的今天....📸世界杯决赛前训练的最后一张照片🇦🇷🇦🇷🇦🇷#梅西##阿根廷国家队##阿根廷世界杯夺冠一周年#梅团阿根廷球迷俱乐部,,,,"梅西,阿根廷国家队,阿根廷世界杯夺冠一周年",12,7,261,2023-12-18 06:28,阿根廷球迷俱乐部超话,['https://wx1.sinaimg.cn/large/005GBa1lgy1hkxjfajqt4j30wi0nc0ze.jpg'],,,陕西
4980183973233885,NxDWZdzhr,7840008092,梅西不是西梅200603,#体育大赏#我已为@梅西LeoMessi10助力，和我一起参与微博年度关注男运动员评选，为TA助力只因热爱！O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 06:24,微博体育,,,,安徽
4980177181868478,NxDM27Q4K,2418842335,萨村小推,一年前的今天，梅西圆梦世界杯🏆❤️🇦🇷#阿根廷冠军##至死不渝红蓝魂#,,,,"阿根廷冠军,至死不渝红蓝魂",11,5,290,2023-12-18 05:57,巴萨超话,['https://wx4.sinaimg.cn/large/902c9adfgy1hkxijnus41j22wp2gonpd.jpg'],,,美国
4980174896234709,NxDIlq9VP,2567420187,manMsuX,苏醒去年梅西世界杯年，跟着球队晋级场场哭的涕泪横流，只记得12.18是醒目节，我买了浮生若梦。今年终于感受到了节目的快乐！㊗️所有醒目们节日快乐！㊗️我们心中男神@苏醒AllenSu星途璀璨，生活愉快，有爆款单曲，火出天际！醒目永远在你的身后陪伴着你。我爱@苏醒AllenSu@裂哥Splitman我爱你们！！！,,,"苏醒AllenSu,裂哥Splitman",,0,2,11,2023-12-18 05:48,苏醒超话,"['https://wx4.sinaimg.cn/large/9907b91bly1hkxia21uptj21jk1jotka.jpg', 'https://wx1.sinaimg.cn/large/9907b91bly1hkxia2jmorj21jk268qgi.jpg', 'https://wx3.sinaimg.cn/large/9907b91bly1hkxia34cgnj219x1ttng4.jpg', 'https://wx3.sinaimg.cn/large/9907b91bly1hkxia3drv4j21400u0aek.jpg', 'https://wx4.sinaimg.cn/large/9907b91bly1hkxia3q2v3j20yi0yin8d.jpg', 'https://wx3.sinaimg.cn/large/9907b91bly1hkxia3ywucj21410u0wit.jpg', 'https://wx2.sinaimg.cn/large/9907b91bly1hkxia46yq0j20u01900wj.jpg', 'https://wx1.sinaimg.cn/large/9907b91bly1hkxia4jbw5j20u01hcalw.jpg', 'https://wx3.sinaimg.cn/large/9907b91bly1hkxia4yexdj20u01hc0yz.jpg']",,,山西
4980174422278316,NxDHA9yH2,5710644425,爱梅西和杰哥,微博年度关注男运动员评选，我已为@梅西LeoMessi10助力，你也快来一起参与吧！#体育大赏#O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 05:46,微博体育,,,,河南
4980171477876899,NxDCPx38L,6228756163,Leo8小梅,梅西爱你第一百五十二天💙,,,,,0,0,0,2023-12-18 05:34,梅西超话,,,,山东
4980166578929990,NxDuVBt66,2076502951,澳洲小方糖,发布了头条文章：《新西兰｜2023软科新西兰高校生命科学学科排名：梅西2个、奥大1个专业排名新西兰第一！》；新西兰留学O新西兰｜2023软科新西兰高校生命科学学科排名：梅西2个、奥大1个第一,http://t.cn/A6lJTQ0f,,,,44,39,47,2023-12-18 05:15,微博 weibo.com,,,,澳大利亚
4980160577667308,NxDlfwaCg,5842597236,逃荒orwhat,给小梅拉拉票，嘿嘿梅西-年度关注男运动员O微博年度关注男运动员车姐-人气体育KOLO微博年度人气体育KOL山哥-人气体育助威团O微博年度人气体育助威团山哥-人气体育自媒体O微博年度人气体育自媒体#梅西#,,,,梅西,0,0,0,2023-12-18 04:51,Redmi Note 12 Turbo,,,,山东
4980157639294978,NxDgvD030,6995411451,星河长明_21119,梅西就是我心中的年度竞技超话！2023#超话大赏#和我一起为TA加满热爱2023超话大赏,,,,超话大赏,0,0,0,2023-12-18 04:39,梅西超话,,,,澳大利亚
4980157509271592,NxDgiCTXO,6995411451,星河长明_21119,2023#超话大赏#年度竞技黑马超话出现！梅西的热爱值又多了一点～一起来2023超话大赏送上你的满分热爱，还可参与集卡赢999元！,,,,超话大赏,0,0,0,2023-12-18 04:38,超话,,,,澳大利亚
4980156926263715,NxDfmqhtF,7829531775,圈圈娱乐屋,#内娱好多明星去看了梅西我也好想现场看梅西#微博VC计划#L圈圈娱乐屋的微博视频,,,,内娱好多明星去看了梅西我也好想现场看梅西,0,1,0,2023-12-18 04:36,微博视频号,,"http://f.video.weibocdn.com/u0/nk4v64d1gx08b1PKFsJq010412008xei0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997815&ssig=6%2FQRN1ueH8&KID=unistore,video",,浙江
4833885818456824,Medwxzu0o,6320528513,S0MEDIEYOUNG-,分享图片,,,,,3,0,2,2022-11-09 13:27,小米10 至尊纪念版,['https://wx4.sinaimg.cn/large/006TKichly1h7yt8a202qj30b407ewey.jpg'],,
4980154839859222,NxDbZFmPI,6320528513,S0MEDIEYOUNG-,一年了//@S0MEDIEYOUNG-:捧了查看图片//@再不做好饮食和作息我就死:让梅西捧一次大力神杯吧，就一次🙏🏻,,,"S0MEDIEYOUNG-,再不做好饮食和作息我就死",,0,1,2,2023-12-18 04:28,Xiaomi 13,,,4833885818456824,陕西
4980153941230630,NxDay5a8S,6209718603,MichaelHe56,𝐋𝐚𝐬𝐭𝐲𝐞𝐚𝐫𝐭𝐨𝐝𝐚𝐲🥹𝘖𝘯𝘦𝘰𝘧𝘮𝘺𝘣𝘦𝘴𝘵𝘥𝘢𝘺𝘪𝘯𝘮𝘺𝘸𝘩𝘰𝘭𝘦𝘭𝘪𝘧𝘦🌟🌟🌟𝕋𝕙𝕒𝕟𝕜𝕤𝕃𝕖𝕠&𝔸𝕣𝕘𝕖𝕟𝕥𝕚𝕟𝕒𝕗𝕠𝕣𝕖𝕧𝕖𝕣🙏𝓐𝓷𝓷𝓲𝓿𝓮𝓻𝓼𝓪𝓻𝔂🏆#随手拍##遇见美好##运动##足球##体育##震撼##记忆##记录美好生活##记录##世界杯##阿根廷##梅西##夺冠##冠军##开心##治愈##幸福##成就感##经验##解压##经历##精彩##震撼##难忘##历史##历史上的今天##时光##惬意##日常##我的日常##纪念##心情日记##人生感悟##情感语录##晚安心语##完美##不可思议##难以置信##不真实场景##运动就是坚持##结局##狂热#,,,,"随手拍,遇见美好,运动,足球,体育,震撼,记忆,记录美好生活,记录,世界杯,阿根廷,梅西,夺冠,冠军,开心,治愈,幸福,成就感,经验,解压,经历,精彩,难忘,历史,历史上的今天,时光,惬意,日常,我的日常,纪念,心情日记,人生感悟,情感语录,晚安心语,完美,不可思议,难以置信,不真实场景,运动就是坚持,结局,狂热",0,0,0,2023-12-18 04:24,iPhone 14 Pro,"['https://wx4.sinaimg.cn/large/006MfltFgy1hkxfsc4oitj30wi0w844p.jpg', 'https://wx4.sinaimg.cn/large/006MfltFgy1hkxfsb7t1zj30h709rabj.jpg', 'https://wx3.sinaimg.cn/large/006MfltFgy1hkxfscvagej30kq0br77a.jpg', 'https://wx3.sinaimg.cn/large/006MfltFgy1hkxfsduwcuj30wa0ib7ei.jpg', 'https://wx3.sinaimg.cn/large/006MfltFgy1hkxfsek3x7j30ao062jsa.jpg', 'https://wx1.sinaimg.cn/large/006MfltFgy1hkxfsf7nzmj30er08ddi3.jpg', 'https://wx1.sinaimg.cn/large/006MfltFgy1hkxfsfs1eaj30g1093jss.jpg', 'https://wx1.sinaimg.cn/large/006MfltFgy1hkxfsgey3jj30hf09vtbw.jpg', 'https://wx3.sinaimg.cn/large/006MfltFgy1hkxfsh1vrcj30k50bftca.jpg']",,,阿曼
4980153862062979,NxDaq8EFR,3825753704,伤感的水煮蛋,梅西是块砖，哪里需要往哪搬！FIFA年度最佳候选出炉，哈兰德稳稳拿捏？L伤感的水煮蛋的微博视频,,,,,0,0,0,2023-12-18 04:24,微博视频号,,"http://f.video.weibocdn.com/o0/D8goO1dXlx08b1OUMola01041200wqtI0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997815&ssig=pPnVL2kr8U&KID=unistore,video",,河南
4980148551811096,NxD1R7B9e,6039073537,穿越大吉鲁,#阿根廷世界杯夺冠一周年#一年了！🏆仍如昨日！我最伟大的梦实现一周年了！阿根廷重登世界之巅，球王正式加冕，梅西终于圆梦！🏆👑无法想象去年此刻我是有多么欣喜若狂！热泪盈眶！彻夜难眠！一年前的今晚新冠发烧刚退的我，顶着尚且虚弱的身体和冬夜的寒风，跟着一大班球迷看大银幕上的世界杯决赛！因为我知道，今生仅有一次！就在此夜！而他和我们等了八年后——终于做到了！🏆毕生难忘！人生无憾！载入史册！永恒赞颂也不为过！Gracias，卡塔尔世界杯！Gracias，梅球王！Gracias，阿根廷！🇦🇷Keepgoing!#卡塔尔世界杯一周年#,,,,"阿根廷世界杯夺冠一周年,卡塔尔世界杯一周年",0,3,0,2023-12-18 04:03,iPhone客户端,"['https://wx2.sinaimg.cn/large/006AHkTTgy1hkxf9p0hzqj311g0m80yz.jpg', 'https://wx2.sinaimg.cn/large/006AHkTTgy1hkxf9qhjk1j30zj2514a1.jpg', 'https://wx3.sinaimg.cn/large/006AHkTTgy1hkxf9peqguj31900u0wlz.jpg', 'https://wx3.sinaimg.cn/large/006AHkTTgy1hkxf9octesj30wi55bkjl.jpg', 'https://wx3.sinaimg.cn/large/006AHkTTgy1hkxf9pv8skj30wi11tgxb.jpg']",,,广东
4980146802787113,NxCZ2bH3r,5870058703,约克郡皮尔洛,假如:上个赛季，是爱美丽带维拉拿了英超冠军(像15/16的莱斯特一样)，大马丁能不能压过梅西拿金球奖？,,,,,0,3,0,2023-12-18 03:56,iPhone 13 Pro Max,"['https://wx2.sinaimg.cn/large/006pgaqbgy1hkxf18cblej318z0u00xy.jpg', 'https://wx3.sinaimg.cn/large/006pgaqbgy1hkxf1a1zf2j30u014ojzv.jpg']",,,英国
4980094195991899,NxBCbp8Lx,6483039487,朵咩多咩,梅西【好可爱的小梅，但是不准心软不要再次被骗】外网画手绘制的动漫：“已经赢得一切的梅西，在人生的各种幸福时刻总好像能听到哈维似有若无的呼唤……”L朵咩多咩的微博视频,,,,,51,58,541,2023-12-18 00:27,梅西超话,,"http://f.video.weibocdn.com/o0/8CpyMYc0lx08b1yDk9FC01041200beqd0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997826&ssig=3gtBq6rT9Z&KID=unistore,video",
4980141794525193,NxCQXiZcZ,5648542644,妞妞鱼猫,嗯//@我是他的内:巴萨一烂就开始念叨梅西，稍有起色就觉得不需要梅西。别忘了上赛季说梅西回去给登子替补，结果登子把巴萨像块破抹布一样扔了。,,,我是他的内,,0,0,541,2023-12-18 03:36,iPhone客户端,,,4980094195991899,江苏
4980141313491574,NxCQbeEjI,6153121801,迈阿密国际守梅者,梅西因凡蒂诺谈阿根廷世界杯夺冠一周年：我相信，如果让最好的电影制片人为我们制作一个最精彩、最激动人心的世界杯决赛场景，他也不会想出这样的决赛内容。那是一场真正的决赛，独特的决赛。,,,,,1,0,72,2023-12-18 03:34,梅西超话,['https://wx1.sinaimg.cn/large/006IpS41gy1hkxefr2fiej319o0pnac8.jpg'],,,英国
4980139282924036,NxCMUcgFS,6485297675,蜗牛蛋饭a,#体育大赏#我已为@梅西LeoMessi10助力，和我一起参与微博年度关注男运动员评选，为TA助力只因热爱！O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 03:26,微博体育,,,,广东
4980138753917252,NxCM3gr3u,6449052320,安切莉法,梅西就是我心中的年度竞技超话！2023#超话大赏#和我一起为TA加满热爱2023超话大赏,,,,超话大赏,0,0,0,2023-12-18 03:24,梅西超话,,,,浙江
4980136871199195,NxCJ151XR,5912191138,天天想见梅西,阿根廷球迷俱乐部梅西去年的今天我顶着39度的重阳看完决赛，然后第二天就变37度的杨康！那天高烧真的不舒服随便拿了件客场球衣守着电视机一边哇哇叫难受一边看比赛，过程就像过山车一样！一周年快乐一辈子都忘不了的一天,,,,,0,0,1,2023-12-18 03:16,阿根廷球迷俱乐部超话,"['https://wx3.sinaimg.cn/large/006s6WZAgy1hkxdm8ijwgj30u01hc18m.jpg', 'https://wx2.sinaimg.cn/large/006s6WZAgy1hkxdm8yhrdj311y1kwh03.jpg', 'https://wx3.sinaimg.cn/large/006s6WZAgy1hkxdon1kfgj32803y8u0x.jpg', 'https://wx2.sinaimg.cn/large/006s6WZAgy1hkxdonkrrsj31o02yq4ei.jpg', 'https://wx4.sinaimg.cn/large/006s6WZAgy1hkxdoodh7jj31ts3y8npd.jpg', 'https://wx1.sinaimg.cn/large/006s6WZAgy1hkxdootqsrj31o02yph26.jpg', 'https://wx3.sinaimg.cn/large/006s6WZAgy1hkxdopft5hj31ts3y8qto.jpg', 'https://wx1.sinaimg.cn/large/006s6WZAgy1hkxdq2g6hsj32mw3y8x6q.jpg', 'https://wx2.sinaimg.cn/large/006s6WZAgy1hkxdq3qpmsj335s3y8kjm.jpg']",,,浙江
4980136825323637,NxCIWmkV7,5224361346,99号萝萝包,璀璨闪耀，热爱爆表~我在2023#超话大赏#pick了梅西，快来和我一起为更多年度竞技注入热爱！参与还有机会得999元哦！2023超话大赏,,,,超话大赏,0,0,0,2023-12-18 03:16,超话,,,,马来西亚
4980136629764967,NxCICEYjt,2208757332,yczhou,这些创意还不错#梅西#,,,,梅西,0,0,1,2023-12-18 03:16,iPhone客户端,"['https://wx1.sinaimg.cn/large/83a6f654gy1hkxdwit8dvj21ds0sgtkt.jpg', 'https://wx3.sinaimg.cn/large/83a6f654gy1hkxdwi11f1j20sg1dswr7.jpg', 'https://wx2.sinaimg.cn/large/83a6f654gy1hkxdwjq1zwj20q01btqf2.jpg']",,,广东
4980135609237926,NxCGYCLcO,7312211833,kumamatsumoto,梅黑黑梅西自己爽了還能賺黑梅西的流量，有這麼好的事🤔,,,,,0,0,0,2023-12-18 03:11,三星android智能手机,,,,马来西亚
4980130584461802,NxCySiIIy,2410215354,娱闻记录者,#FIFA年度最佳球员候选名单#姆巴佩、梅西、哈兰德！！国际足联公布年度最佳球员（世界足球先生）候选，最终三人名单出炉，姆巴佩、梅西、哈兰德将竞争最终的奖项归属。官方给出三人的荣誉一览：姆巴佩：赢得法甲，法甲最佳球员，法甲金靴梅西：赢得法甲，入选法甲最佳阵，法甲助攻王，为阿根廷打入第100球，成为五大联赛历史射手王哈兰德：赢得英超、足总杯、欧冠，英超金靴、打破英超单赛季进球纪录，欧冠金靴，欧洲金靴,,,,FIFA年度最佳球员候选名单,0,0,0,2023-12-18 02:52,微博 weibo.com,['https://wx1.sinaimg.cn/large/784fda03ly1hkto66i0aij20xc0xctda.jpg'],,,福建
4980130584199708,NxCyShCxe,2095513147,吃瓜少年的八卦日常,#FIFA年度最佳球员候选名单#姆巴佩、梅西、哈兰德！！国际足联公布年度最佳球员（世界足球先生）候选，最终三人名单出炉，姆巴佩、梅西、哈兰德将竞争最终的奖项归属。官方给出三人的荣誉一览：姆巴佩：赢得法甲，法甲最佳球员，法甲金靴梅西：赢得法甲，入选法甲最佳阵，法甲助攻王，为阿根廷打入第100球，成为五大联赛历史射手王哈兰德：赢得英超、足总杯、欧冠，英超金靴、打破英超单赛季进球纪录，欧冠金靴，欧洲金靴,,,,FIFA年度最佳球员候选名单,0,0,0,2023-12-18 02:52,微博 weibo.com,['https://wx1.sinaimg.cn/large/784fda03ly1hkto66i0aij20xc0xctda.jpg'],,,福建
4980130583151169,NxCySddLj,2231764352,少女追剧吐槽日常,#FIFA年度最佳球员候选名单#姆巴佩、梅西、哈兰德！！国际足联公布年度最佳球员（世界足球先生）候选，最终三人名单出炉，姆巴佩、梅西、哈兰德将竞争最终的奖项归属。官方给出三人的荣誉一览：姆巴佩：赢得法甲，法甲最佳球员，法甲金靴梅西：赢得法甲，入选法甲最佳阵，法甲助攻王，为阿根廷打入第100球，成为五大联赛历史射手王哈兰德：赢得英超、足总杯、欧冠，英超金靴、打破英超单赛季进球纪录，欧冠金靴，欧洲金靴,,,,FIFA年度最佳球员候选名单,0,0,0,2023-12-18 02:52,微博 weibo.com,['https://wx1.sinaimg.cn/large/784fda03ly1hkto66i0aij20xc0xctda.jpg'],,,福建
4980130581840343,NxCyS7IKX,1240174221,影视电影资讯,#FIFA年度最佳球员候选名单#姆巴佩、梅西、哈兰德！！国际足联公布年度最佳球员（世界足球先生）候选，最终三人名单出炉，姆巴佩、梅西、哈兰德将竞争最终的奖项归属。官方给出三人的荣誉一览：姆巴佩：赢得法甲，法甲最佳球员，法甲金靴梅西：赢得法甲，入选法甲最佳阵，法甲助攻王，为阿根廷打入第100球，成为五大联赛历史射手王哈兰德：赢得英超、足总杯、欧冠，英超金靴、打破英超单赛季进球纪录，欧冠金靴，欧洲金靴,,,,FIFA年度最佳球员候选名单,0,0,0,2023-12-18 02:52,微博 weibo.com,['https://wx1.sinaimg.cn/large/784fda03ly1hkto66i0aij20xc0xctda.jpg'],,,福建
4980130581579018,NxCyS6CM2,3477666821,五大联赛守望者,#FIFA年度最佳球员候选名单#姆巴佩、梅西、哈兰德！！国际足联公布年度最佳球员（世界足球先生）候选，最终三人名单出炉，姆巴佩、梅西、哈兰德将竞争最终的奖项归属。官方给出三人的荣誉一览：姆巴佩：赢得法甲，法甲最佳球员，法甲金靴梅西：赢得法甲，入选法甲最佳阵，法甲助攻王，为阿根廷打入第100球，成为五大联赛历史射手王哈兰德：赢得英超、足总杯、欧冠，英超金靴、打破英超单赛季进球纪录，欧冠金靴，欧洲金靴,,,,FIFA年度最佳球员候选名单,0,0,0,2023-12-18 02:52,微博 weibo.com,['https://wx1.sinaimg.cn/large/784fda03ly1hkto66i0aij20xc0xctda.jpg'],,,福建
4980130581578627,NxCyS6CFJ,2392001612,娱歌生活,#FIFA年度最佳球员候选名单#姆巴佩、梅西、哈兰德！！国际足联公布年度最佳球员（世界足球先生）候选，最终三人名单出炉，姆巴佩、梅西、哈兰德将竞争最终的奖项归属。官方给出三人的荣誉一览：姆巴佩：赢得法甲，法甲最佳球员，法甲金靴梅西：赢得法甲，入选法甲最佳阵，法甲助攻王，为阿根廷打入第100球，成为五大联赛历史射手王哈兰德：赢得英超、足总杯、欧冠，英超金靴、打破英超单赛季进球纪录，欧冠金靴，欧洲金靴,,,,FIFA年度最佳球员候选名单,0,5,2,2023-12-18 02:52,微博 weibo.com,['https://wx1.sinaimg.cn/large/784fda03ly1hkto66i0aij20xc0xctda.jpg'],,,福建
4980130366358130,NxCywqG2u,6014172636,嵩山君10,微博年度关注男运动员评选，我已为@梅西LeoMessi10助力，你也快来一起参与吧！#体育大赏#O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 02:51,微博体育,,,,江苏
4980039021762445,NxAbc7oux,5371314996,Joken是个教书匠Mini,这期《时代》杂志年度人物杂志PDF评论区自取,,,,,26,12,101,2023-12-17 20:48,iPhone 12 Pro,"['https://wx4.sinaimg.cn/large/005RvuoQgy1hkx2n6ajqbj30zk1ao1kx.jpg', 'https://wx1.sinaimg.cn/large/005RvuoQgy1hkx2n7p8idj30zk1be1ky.jpg', 'https://wx4.sinaimg.cn/large/005RvuoQgy1hkx2n5kr51j30z61agu0x.jpg']",,
4980128889176806,NxCw8Cvj0,6126652598,归家洗客袍track,梅西还是油画质感还是感慨霉霉这个pose举猫其实不太好完成哈哈哈,,,,,0,0,101,2023-12-18 02:45,iPhone客户端,,,4980039021762445,陕西
4980128855097563,NxCw5lo6L,7521850972,潘帕斯的love,#体育大赏#我已为@梅西LeoMessi10助力，和我一起参与微博年度关注男运动员评选，为TA助力只因热爱！O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,1,2023-12-18 02:45,微博体育,,,,广东
4980125097264069,NxCq1utIp,7345205642,用户7345205642,梅西不是吧不是吧，真的会有人不喜欢梅西吗？2023#超话大赏#一起为你心中的年度竞技加满热爱吧！2023超话大赏,,,,超话大赏,0,0,0,2023-12-18 02:30,梅西超话,,,,浙江
4980114215406440,NxC8tmGsE,6153121801,迈阿密国际守梅者,阿根廷官推发布一张照片：梅西,,,,,1,8,67,2023-12-18 01:46,梅西超话,['https://wx4.sinaimg.cn/large/006IpS41gy1hkxbbslka2j30zn1lhqe0.jpg'],,,英国
4980113995727718,NxC87o22y,6279340089,火哥聊球,北京时间12月18日，在去年的这一天，梅西率领阿根廷国家队在卡塔尔世界杯夺得大力神杯！了却他自己一生中最大的梦想，同样也是众多喜欢梅西和阿根廷球迷最甜蜜的日子。#足球##聊球俱乐部##梅西##阿根廷国家队##世界杯##出道六年她占五年#,,,,"足球,聊球俱乐部,梅西,阿根廷国家队,世界杯,出道六年她占五年",0,0,0,2023-12-18 01:46,,['https://wx4.sinaimg.cn/large/006QXtcRly1hkxbarr1sxj30ir0w70x0.jpg'],,,广东
